csi_time,predicted_mcs
12163874.24200001,573.5
12163978.24200001,458.8
12164086.24200001,573.5
12164185.24200001,573.5
12164202.24200001,458.8
12224939.24200001,573.5
12225045.24200001,573.5
12225148.24200001,573.5
12225456.24200001,573.5
12225565.24200001,573.5
12225661.24200001,573.5
12225669.24200001,573.5
12225773.24200001,573.5
12225882.24200001,573.5
12225988.24200001,573.5
12226191.24200001,573.5
12226302.24200001,573.5
12226403.24200001,573.5
12226707.24200001,573.5
12226868.24200001,573.5
12227205.24200001,573.5
12227406.24200001,573.5
12227445.24200001,573.5
12227556.24200001,573.5
12227868.24200001,573.5
12227973.24200001,573.5
12228179.24200001,573.5
12228389.24200001,573.5
12228492.24200001,573.5
12228596.24200001,573.5
12228818.24200001,573.5
12229117.24200001,573.5
12229229.24200001,573.5
12229328.24200001,573.5
12229433.24200001,573.5
12229442.24200001,573.5
12229543.24200001,573.5
12229647.24200001,573.5
12229762.24200001,573.5
12229857.24200001,573.5
12229964.24200001,573.5
12230176.24200001,573.5
12230280.24200001,573.5
12230380.24200001,573.5
12230581.24200001,573.5
12230692.24200001,573.5
12230797.24200001,573.5
12230898.24200001,573.5
12231000.24200001,573.5
12231109.24200001,573.5
12231220.24200001,573.5
12231524.24200001,573.5
12231628.24200001,573.5
12231643.24200001,573.5
12231847.24200001,573.5
12231949.24200001,573.5
12232048.24200001,573.5
12232057.24200001,573.5
12232260.24200001,573.5
12232372.24200001,573.5
12232475.24200001,573.5
12232579.24200001,573.5
12232589.24200001,573.5
12232689.24200001,573.5
12232792.24200001,573.5
12233109.24200001,573.5
12233308.24200001,573.5
12233412.24200001,573.5
12233625.24200001,573.5
12233936.24200001,573.5
12234251.24200001,573.5
12234457.24200001,573.5
12234556.24200001,573.5
12234660.24200001,573.5
12234766.24200001,573.5
12275615.24200001,412.9
12276045.24200001,412.9
12276187.24200001,412.9
12276299.24200001,412.9
12276405.24200001,412.9
12276720.24200001,412.9
12276816.24200001,412.9
12276924.24200001,412.9
12277023.24200001,412.9
12277134.24200001,412.9
12277242.24200001,412.9
12277441.24200001,412.9
12277555.24200001,412.9
12277652.24200001,412.9
12277666.24200001,412.9
12277772.24200001,412.9
12277868.24200001,412.9
12278175.24200001,412.9
12278281.24200001,412.9
12278500.24200001,412.9
12278815.24200001,412.9
12278822.24200001,412.9
12278922.24200001,412.9
12279230.24200001,412.9
12279330.24200001,412.9
12279548.24200001,412.9
12279654.24200001,412.9
12279858.24200001,412.9
12279961.24200001,412.9
12280065.24200001,412.9
12280172.24200001,412.9
12280275.24200001,412.9
12280376.24200001,412.9
12280481.24200001,412.9
12280584.24200001,412.9
12280693.24200001,412.9
12281007.24200001,412.9
12281109.24200001,412.9
12281215.24200001,412.9
12281317.24200001,412.9
12281420.24200001,412.9
12282043.24200001,412.9
12282563.24200001,412.9
12283189.24200001,412.9
12283292.24200001,412.9
12283398.24200001,412.9
12283604.24200001,412.9
12283854.24200001,412.9
12283858.24200001,412.9
12283952.24200001,412.9
12284232.24200001,412.9
12284341.24200001,412.9
12284547.24200001,412.9
12284645.24200001,412.9
12284749.24200001,412.9
12284969.24200001,412.9
12337047.24200001,573.5
12337159.24200001,516.2
12337254.24200001,516.2
12337372.24200001,516.2
12337581.24200001,573.5
12337783.24200001,516.2
12337888.24200001,516.2
12338104.24200001,516.2
12338417.24200001,516.2
12338433.24200001,516.2
12338529.24200001,516.2
12338629.24200001,516.2
12338827.24200001,516.2
12338837.24200001,516.2
12338946.24200001,516.2
12339037.24200001,516.2
12339140.24200001,516.2
12339147.24200001,516.2
12339249.24200001,516.2
12339353.24200001,458.8
12339454.24200001,516.2
12339565.24200001,516.2
12339669.24200001,458.8
12339874.24200001,516.2
12339982.24200001,516.2
12340083.24200001,516.2
12340093.24200001,516.2
12340196.24200001,573.5
12340295.24200001,573.5
12340503.24200001,573.5
12340714.24200001,573.5
12341077.24200001,573.5
12341176.24200001,573.5
12341181.24200001,573.5
12341276.24200001,573.5
12341281.24200001,573.5
12341471.24200001,573.5
12341567.24200001,573.5
12341660.24200001,573.5
12341867.24200001,573.5
12341882.24200001,573.5
12342294.24200001,573.5
12342704.24200001,573.5
12342918.24200001,573.5
12343017.24200001,516.2
12343029.24200001,573.5
12343229.24200001,573.5
12343334.24200001,458.8
12343441.24200001,573.5
12343751.24200001,573.5
12344064.24200001,516.2
12344172.24200001,573.5
12344385.24200001,516.2
12344593.24200001,516.2
12344699.24200001,573.5
12344908.24200001,573.5
12345217.24200001,573.5
12345323.24200001,573.5
12345426.24200001,516.2
12345533.24200001,516.2
12345639.24200001,516.2
12345740.24200001,516.2
12345946.24200001,516.2
12346152.24200001,516.2
12346398.24200001,516.2
12346608.24200001,516.2
12346705.24200001,516.2
12346884.24200001,516.2
12346994.24200001,516.2
12411436.24200001,458.8
12411527.24200001,458.8
12411620.24200001,458.8
12411627.24200001,458.8
12411725.24200001,458.8
12411932.24200001,458.8
12412030.24200001,458.8
12412240.24200001,458.8
12412346.24200001,458.8
12412449.24200001,458.8
12412672.24200001,458.8
12412765.24200001,458.8
12412869.24200001,458.8
12413078.24200001,458.8
12413184.24200001,458.8
12413284.24200001,458.8
12413299.24200001,458.8
12413400.24200001,458.8
12413502.24200001,458.8
12413612.24200001,458.8
12413711.24200001,458.8
12413970.24200001,458.8
12414063.24200001,458.8
12414158.24200001,458.8
12414289.24200001,458.8
12414389.24200001,458.8
12414546.24200001,458.8
12414648.24200001,458.8
12414751.24200001,458.8
12414857.24200001,458.8
12414962.24200001,458.8
12415068.24200001,458.8
12415175.24200001,458.8
12415281.24200001,458.8
12415482.24200001,458.8
12415496.24200001,458.8
12415596.24200001,458.8
12415694.24200001,458.8
12415705.24200001,458.8
12415807.24200001,458.8
12415911.24200001,458.8
12416013.24200001,458.8
12416220.24200001,458.8
12416332.24200001,458.8
12416436.24200001,458.8
12416539.24200001,458.8
12416649.24200001,458.8
12416655.24200001,458.8
12416754.24200001,458.8
12416846.24200001,458.8
12416863.24200001,458.8
12416959.24200001,458.8
12417057.24200001,458.8
12417157.24200001,458.8
12417168.24200001,458.8
12417273.24200001,458.8
12417378.24200001,458.8
12417481.24200001,458.8
12417582.24200001,458.8
12417684.24200001,458.8
12417803.24200001,458.8
12417903.24200001,458.8
12418312.24200001,458.8
12418416.24200001,458.8
12418532.24200001,458.8
12418729.24200001,458.8
12418742.24200001,458.8
12418844.24200001,458.8
12418948.24200001,458.8
12419045.24200001,458.8
12419056.24200001,458.8
12419160.24200001,458.8
12419262.24200001,458.8
12419778.24200001,458.8
12419891.24200001,458.8
12420092.24200001,458.8
12420194.24200001,458.8
12420208.24200001,458.8
12420311.24200001,458.8
12420416.24200001,458.8
12420518.24200001,458.8
12420620.24200001,458.8
12420720.24200001,458.8
12420824.24200001,458.8
12421034.24200001,458.8
12421139.24200001,458.8
12421150.24200001,458.8
12421348.24200001,458.8
12457645.24200001,573.5
12457849.24200001,573.5
12457957.24200001,573.5
12458060.24200001,573.5
12458165.24200001,573.5
12458267.24200001,573.5
12458473.24200001,573.5
12458580.24200001,573.5
12458680.24200001,573.5
12458793.24200001,573.5
12458897.24200001,573.5
12459000.24200001,573.5
12459105.24200001,573.5
12459210.24200001,573.5
12459406.24200001,573.5
12459420.24200001,573.5
12459518.24200001,573.5
12459615.24200001,573.5
12459628.24200001,573.5
12459731.24200001,573.5
12459928.24200001,573.5
12459942.24200001,573.5
12460151.24200001,573.5
12460379.24200001,573.5
12460474.24200001,573.5
12460480.24200001,573.5
12460573.24200001,573.5
12460786.24200001,573.5
12460793.24200001,573.5
12460974.24200001,573.5
12460984.24200001,573.5
12461078.24200001,573.5
12461184.24200001,573.5
12461302.24200001,573.5
12461396.24200001,573.5
12461812.24200001,573.5
12462031.24200001,573.5
12462135.24200001,573.5
12462441.24200001,573.5
12462546.24200001,573.5
12462650.24200001,573.5
12462765.24200001,573.5
12463019.24200001,573.5
12463115.24200001,573.5
12463208.24200001,573.5
12463341.24200001,573.5
12463600.24200001,573.5
12463697.24200001,573.5
12463812.24200001,573.5
12463910.24200001,573.5
12464013.24200001,573.5
12464119.24200001,573.5
12464638.24200001,573.5
12464742.24200001,573.5
12464752.24200001,573.5
12464951.24200001,573.5
12465056.24200001,573.5
12465066.24200001,573.5
12465166.24200001,573.5
12465268.24200001,573.5
12465282.24200001,573.5
12465375.24200001,573.5
12465385.24200001,573.5
12465489.24200001,573.5
12465686.24200001,573.5
12465697.24200001,573.5
12465802.24200001,573.5
12465901.24200001,573.5
12466214.24200001,573.5
12466322.24200001,573.5
12466424.24200001,573.5
12466525.24200001,573.5
12466536.24200001,573.5
12466841.24200001,573.5
12466951.24200001,573.5
12467052.24200001,573.5
12467263.24200001,573.5
12467364.24200001,573.5
12523308.24200001,573.5
12523320.24200001,573.5
12523525.24200001,573.5
12523629.24200001,573.5
12523830.24200001,573.5
12523941.24200001,573.5
12524050.24200001,573.5
12524151.24200001,573.5
12524258.24200001,573.5
12524362.24200001,573.5
12524562.24200001,573.5
12524773.24200001,573.5
12524990.24200001,573.5
12525140.24200001,573.5
12525417.24200001,573.5
12525508.24200001,573.5
12525610.24200001,573.5
12525718.24200001,573.5
12525820.24200001,573.5
12525835.24200001,573.5
12525934.24200001,573.5
12526031.24200001,573.5
12526139.24200001,573.5
12526241.24200001,573.5
12526344.24200001,573.5
12526447.24200001,573.5
12526551.24200001,573.5
12526561.24200001,573.5
12526660.24200001,573.5
12526761.24200001,573.5
12526774.24200001,573.5
12527084.24200001,573.5
12527192.24200001,573.5
12527292.24200001,573.5
12527402.24200001,573.5
12527497.24200001,573.5
12527599.24200001,573.5
12527605.24200001,573.5
12527860.24200001,573.5
12527959.24200001,573.5
12528053.24200001,573.5
12528241.24200001,573.5
12528339.24200001,573.5
12528443.24200001,573.5
12528649.24200001,573.5
12528753.24200001,573.5
12528856.24200001,573.5
12529070.24200001,573.5
12529172.24200001,573.5
12529491.24200001,573.5
12529593.24200001,573.5
12529798.24200001,573.5
12529905.24200001,573.5
12530009.24200001,573.5
12530215.24200001,573.5
12530222.24200001,573.5
12530346.24200001,573.5
12530635.24200001,573.5
12530742.24200001,573.5
12531021.24200001,573.5
12531163.24200001,573.5
12531268.24200001,573.5
12531579.24200001,573.5
12531686.24200001,573.5
12531998.24200001,573.5
12532104.24200001,573.5
12532211.24200001,573.5
12532627.24200001,573.5
12532734.24200001,573.5
12532840.24200001,573.5
12532945.24200001,573.5
12533107.24200001,573.5
12533201.24200001,573.5
12615349.24200001,344.1
12615710.24200001,206.5
12615815.24200001,573.5
12616291.24200001,206.5
12616304.24200001,412.9
12616723.24200001,573.5
12616822.24200001,516.2
12616927.24200001,458.8
12616936.24200001,573.5
12617035.24200001,573.5
12617443.24200001,619.4
12617660.24200001,412.9
12617760.24200001,206.5
12617860.24200001,516.2
12618079.24200001,573.5
12618289.24200001,516.2
12618592.24200001,344.1
12618700.24200001,619.4
12618914.24200001,516.2
12619119.24200001,412.9
12619226.24200001,619.4
12619426.24200001,458.8
12619636.24200001,206.5
12619739.24200001,344.1
12619841.24200001,309.7
12620052.24200001,275.3
12620153.24200001,619.4
12620166.24200001,573.5
12620377.24200001,573.5
12620475.24200001,344.1
12621135.24200001,275.3
12621234.24200001,573.5
12621515.24200001,516.2
12622465.24200001,619.4
12622567.24200001,619.4
12622674.24200001,619.4
12622883.24200001,458.8
12623092.24200001,344.1
12623950.24200001,573.5
12624250.24200001,619.4
12624460.24200001,458.8
12624569.24200001,516.2
12624672.24200001,516.2
12624870.24200001,516.2
12624881.24200001,516.2
12624977.24200001,275.3
12653598.24200001,573.5
12653627.24200001,573.5
12653732.24200001,458.8
12654153.24200001,573.5
12654253.24200001,412.9
12654361.24200001,573.5
12654472.24200001,458.8
12654887.24200001,573.5
12655205.24200001,573.5
12655626.24200001,573.5
12655930.24200001,412.9
12656035.24200001,573.5
12656147.24200001,573.5
12656464.24200001,573.5
12656559.24200001,344.1
12656879.24200001,344.1
12656985.24200001,573.5
12657086.24200001,344.1
12657297.24200001,573.5
12657402.24200001,458.8
12657725.24200001,688.2
12657822.24200001,688.2
12657925.24200001,344.1
12658129.24200001,344.1
12658238.24200001,344.1
12658456.24200001,344.1
12658653.24200001,573.5
12658664.24200001,344.1
12658771.24200001,573.5
12658967.24200001,344.1
12658979.24200001,344.1
12659085.24200001,344.1
12659281.24200001,344.1
12659297.24200001,344.1
12659394.24200001,573.5
12659596.24200001,573.5
12659606.24200001,573.5
12659819.24200001,344.1
12659918.24200001,573.5
12660023.24200001,344.1
12660221.24200001,573.5
12660444.24200001,573.5
12660643.24200001,344.1
12660751.24200001,344.1
12660855.24200001,688.2
12660963.24200001,573.5
12661169.24200001,344.1
12661285.24200001,344.1
12661379.24200001,573.5
12661585.24200001,344.1
12661595.24200001,573.5
12661691.24200001,458.8
12661804.24200001,344.1
12661899.24200001,344.1
12661910.24200001,573.5
12662108.24200001,458.8
12662219.24200001,573.5
12662319.24200001,688.2
12662328.24200001,344.1
12662428.24200001,573.5
12662440.24200001,344.1
12662537.24200001,573.5
12662640.24200001,573.5
12662741.24200001,573.5
12662850.24200001,573.5
12662953.24200001,458.8
12699751.24200001,458.8
12699956.24200001,573.5
12699965.24200001,573.5
12700166.24200001,573.5
12700367.24200001,573.5
12700483.24200001,516.2
12700682.24200001,573.5
12701002.24200001,573.5
12701099.24200001,573.5
12701112.24200001,516.2
12701213.24200001,573.5
12701315.24200001,516.2
12701520.24200001,573.5
12701632.24200001,516.2
12701885.24200001,573.5
12702071.24200001,573.5
12702168.24200001,344.1
12702172.24200001,573.5
12702359.24200001,573.5
12702476.24200001,573.5
12702578.24200001,573.5
12702679.24200001,573.5
12702881.24200001,573.5
12702892.24200001,573.5
12703089.24200001,573.5
12703195.24200001,573.5
12703310.24200001,573.5
12703410.24200001,344.1
12703630.24200001,573.5
12703729.24200001,573.5
12703932.24200001,573.5
12704050.24200001,344.1
12704146.24200001,516.2
12704253.24200001,573.5
12704354.24200001,573.5
12704489.24200001,573.5
12704589.24200001,573.5
12704792.24200001,573.5
12704899.24200001,573.5
12705296.24200001,573.5
12705406.24200001,573.5
12705608.24200001,344.1
12705720.24200001,344.1
12705818.24200001,344.1
12706022.24200001,516.2
12706126.24200001,344.1
12706138.24200001,573.5
12706243.24200001,344.1
12706439.24200001,344.1
12706545.24200001,344.1
12706650.24200001,573.5
12706663.24200001,573.5
12706865.24200001,573.5
12707094.24200001,573.5
12707459.24200001,458.8
12707596.24200001,573.5
12707608.24200001,573.5
12707705.24200001,573.5
12707803.24200001,573.5
12708011.24200001,344.1
12708222.24200001,573.5
12708233.24200001,573.5
12708642.24200001,573.5
12709169.24200001,573.5
12709272.24200001,516.2
12769028.24200001,516.2
12769036.24200001,573.5
12769225.24200001,573.5
12769405.24200001,573.5
12769513.24200001,573.5
12769726.24200001,573.5
12769927.24200001,573.5
12770028.24200001,573.5
12770144.24200001,573.5
12770449.24200001,573.5
12770553.24200001,573.5
12770566.24200001,573.5
12770762.24200001,573.5
12770866.24200001,573.5
12770972.24200001,573.5
12771185.24200001,573.5
12771290.24200001,573.5
12771502.24200001,619.4
12771604.24200001,573.5
12771821.24200001,573.5
12772032.24200001,573.5
12772338.24200001,573.5
12772441.24200001,573.5
12772647.24200001,573.5
12772659.24200001,573.5
12773379.24200001,573.5
12773484.24200001,344.1
12773498.24200001,573.5
12773695.24200001,573.5
12773797.24200001,573.5
12773904.24200001,573.5
12774013.24200001,344.1
12774122.24200001,573.5
12774222.24200001,573.5
12774334.24200001,344.1
12774437.24200001,573.5
12774750.24200001,573.5
12774964.24200001,344.1
12775065.24200001,573.5
12775178.24200001,573.5
12775276.24200001,573.5
12775380.24200001,573.5
12775479.24200001,573.5
12775587.24200001,573.5
12775694.24200001,573.5
12775794.24200001,573.5
12776000.24200001,573.5
12776417.24200001,573.5
12776520.24200001,573.5
12776627.24200001,573.5
12776836.24200001,344.1
12776848.24200001,344.1
12776950.24200001,573.5
12777046.24200001,573.5
12777159.24200001,573.5
12777259.24200001,573.5
12777359.24200001,573.5
12777682.24200001,573.5
12777781.24200001,573.5
12777882.24200001,573.5
12777982.24200001,573.5
12778189.24200001,573.5
12778300.24200001,573.5
12778398.24200001,573.5
12778500.24200001,573.5
12778510.24200001,573.5
12778617.24200001,573.5
12778917.24200001,619.4
12778930.24200001,573.5
12820350.24200001,573.5
12820661.24200001,573.5
12821077.24200001,573.5
12821178.24200001,573.5
12821286.24200001,573.5
12821400.24200001,573.5
12821602.24200001,573.5
12821916.24200001,573.5
12822019.24200001,573.5
12822126.24200001,309.7
12822332.24200001,573.5
12822432.24200001,309.7
12822538.24200001,309.7
12822651.24200001,309.7
12822750.24200001,573.5
12822761.24200001,458.8
12822861.24200001,573.5
12822963.24200001,573.5
12823176.24200001,573.5
12823386.24200001,573.5
12823487.24200001,573.5
12823587.24200001,573.5
12823689.24200001,309.7
12823702.24200001,309.7
12824002.24200001,309.7
12824117.24200001,573.5
12824225.24200001,309.7
12824318.24200001,573.5
12824326.24200001,309.7
12824425.24200001,573.5
12824526.24200001,573.5
12824536.24200001,573.5
12824845.24200001,458.8
12825050.24200001,573.5
12825371.24200001,309.7
12825576.24200001,458.8
12825678.24200001,573.5
12826199.24200001,573.5
12826921.24200001,573.5
12827230.24200001,573.5
12827340.24200001,573.5
12827548.24200001,573.5
12827657.24200001,573.5
12827859.24200001,573.5
12827972.24200001,573.5
12828176.24200001,573.5
12828600.24200001,573.5
12829013.24200001,573.5
12829115.24200001,458.8
12829220.24200001,458.8
12829321.24200001,573.5
12829425.24200001,573.5
12829749.24200001,573.5
12829842.24200001,573.5
12829947.24200001,573.5
12830051.24200001,573.5
12830167.24200001,573.5
12830266.24200001,458.8
12881094.24200001,458.8
12881513.24200001,458.8
12881721.24200001,458.8
12881832.24200001,458.8
12881937.24200001,458.8
12882139.24200001,458.8
12882150.24200001,458.8
12882471.24200001,458.8
12882571.24200001,458.8
12883093.24200001,458.8
12883192.24200001,458.8
12883302.24200001,458.8
12883408.24200001,516.2
12883514.24200001,458.8
12883815.24200001,458.8
12883829.24200001,458.8
12883923.24200001,458.8
12884025.24200001,458.8
12884131.24200001,458.8
12884144.24200001,458.8
12884247.24200001,458.8
12884449.24200001,516.2
12884458.24200001,458.8
12884566.24200001,458.8
12884776.24200001,458.8
12885081.24200001,458.8
12885297.24200001,458.8
12885513.24200001,458.8
12885611.24200001,458.8
12885825.24200001,458.8
12886020.24200001,458.8
12886132.24200001,458.8
12886238.24200001,458.8
12886341.24200001,516.2
12886446.24200001,458.8
12886964.24200001,516.2
12887176.24200001,458.8
12887381.24200001,516.2
12887483.24200001,458.8
12887600.24200001,458.8
12887746.24200001,458.8
12887844.24200001,458.8
12888034.24200001,458.8
12888131.24200001,458.8
12888428.24200001,458.8
12888641.24200001,458.8
12888737.24200001,458.8
12888846.24200001,458.8
12889370.24200001,458.8
12889782.24200001,458.8
12889990.24200001,458.8
12890002.24200001,458.8
12890300.24200001,458.8
12890412.24200001,458.8
12890716.24200001,458.8
12890823.24200001,458.8
12890834.24200001,458.8
12890937.24200001,458.8
12954307.24200001,412.9
12954412.24200001,344.1
12954530.24200001,344.1
12954629.24200001,344.1
12954830.24200001,458.8
12954841.24200001,458.8
12954939.24200001,516.2
12955037.24200001,516.2
12955050.24200001,516.2
12955245.24200001,516.2
12955345.24200001,458.8
12955448.24200001,516.2
12955457.24200001,458.8
12955472.24200001,458.8
12955765.24200001,516.2
12955776.24200001,458.8
12955983.24200001,458.8
12955990.24200001,516.2
12956193.24200001,573.5
12956391.24200001,516.2
12956610.24200001,458.8
12956928.24200001,516.2
12957029.24200001,516.2
12957129.24200001,516.2
12957227.24200001,458.8
12957241.24200001,516.2
12957445.24200001,458.8
12957757.24200001,516.2
12957965.24200001,516.2
12957975.24200001,458.8
12958070.24200001,619.4
12958177.24200001,458.8
12958286.24200001,573.5
12958486.24200001,516.2
12958600.24200001,458.8
12958804.24200001,573.5
12959123.24200001,516.2
12959323.24200001,573.5
12959433.24200001,516.2
12959532.24200001,516.2
12959645.24200001,516.2
12959742.24200001,516.2
12959755.24200001,516.2
12959950.24200001,458.8
12960054.24200001,458.8
12960265.24200001,458.8
12960379.24200001,573.5
12960577.24200001,516.2
12960589.24200001,458.8
12960689.24200001,516.2
12960794.24200001,516.2
12960898.24200001,516.2
12961004.24200001,573.5
12961106.24200001,516.2
12961115.24200001,458.8
12961215.24200001,516.2
12961312.24200001,516.2
12961323.24200001,516.2
12961428.24200001,573.5
12961531.24200001,516.2
12961635.24200001,516.2
12961846.24200001,516.2
12962046.24200001,516.2
12962154.24200001,458.8
12962255.24200001,516.2
12962358.24200001,516.2
12962570.24200001,516.2
12962682.24200001,458.8
12962783.24200001,573.5
12962988.24200001,516.2
12963210.24200001,516.2
12963405.24200001,458.8
12963523.24200001,516.2
12963631.24200001,516.2
12963831.24200001,516.2
12963942.24200001,516.2
12964148.24200001,516.2
13002417.24200001,412.9
13002518.24200001,458.8
13002533.24200001,412.9
13002736.24200001,412.9
13002842.24200001,344.1
13003051.24200001,412.9
13003142.24200001,412.9
13003157.24200001,412.9
13003354.24200001,412.9
13003369.24200001,412.9
13003466.24200001,458.8
13003800.24200001,458.8
13004007.24200001,412.9
13004405.24200001,412.9
13004602.24200001,412.9
13004615.24200001,458.8
13004821.24200001,412.9
13005230.24200001,412.9
13005338.24200001,412.9
13005450.24200001,412.9
13005663.24200001,412.9
13005762.24200001,458.8
13005862.24200001,412.9
13005975.24200001,412.9
13006187.24200001,458.8
13006290.24200001,412.9
13006496.24200001,412.9
13006602.24200001,458.8
13006810.24200001,458.8
13007010.24200001,412.9
13007129.24200001,412.9
13007227.24200001,412.9
13007431.24200001,412.9
13007546.24200001,412.9
13007751.24200001,412.9
13008270.24200001,412.9
13008496.24200001,412.9
13008592.24200001,412.9
13008688.24200001,412.9
13008701.24200001,412.9
13009104.24200001,412.9
13009320.24200001,412.9
13009531.24200001,458.8
13009747.24200001,412.9
13009951.24200001,412.9
13010157.24200001,412.9
13010374.24200001,458.8
13010802.24200001,412.9
13011006.24200001,412.9
13011100.24200001,412.9
13011109.24200001,412.9
13011203.24200001,412.9
13011307.24200001,412.9
13011325.24200001,412.9
13011422.24200001,458.8
13011531.24200001,412.9
13011726.24200001,412.9
13011935.24200001,412.9
13012051.24200001,412.9
13064558.24200001,458.8
13064663.24200001,412.9
13064765.24200001,573.5
13064962.24200001,458.8
13065069.24200001,344.1
13065394.24200001,458.8
13065492.24200001,412.9
13065593.24200001,458.8
13065696.24200001,458.8
13065908.24200001,573.5
13066010.24200001,458.8
13066111.24200001,458.8
13066217.24200001,516.2
13066315.24200001,573.5
13066523.24200001,573.5
13066534.24200001,573.5
13066632.24200001,573.5
13066847.24200001,573.5
13067044.24200001,573.5
13067151.24200001,573.5
13067158.24200001,573.5
13067359.24200001,573.5
13067375.24200001,573.5
13067466.24200001,573.5
13067571.24200001,573.5
13067667.24200001,573.5
13067774.24200001,573.5
13067987.24200001,573.5
13068087.24200001,573.5
13068194.24200001,573.5
13068293.24200001,573.5
13068399.24200001,573.5
13068412.24200001,573.5
13068510.24200001,573.5
13068718.24200001,573.5
13068827.24200001,573.5
13069035.24200001,573.5
13069139.24200001,573.5
13069239.24200001,573.5
13069248.24200001,573.5
13069349.24200001,573.5
13069454.24200001,573.5
13069552.24200001,573.5
13069564.24200001,573.5
13069665.24200001,573.5
13069760.24200001,573.5
13069773.24200001,573.5
13069874.24200001,573.5
13069974.24200001,573.5
13070078.24200001,573.5
13070179.24200001,573.5
13070190.24200001,573.5
13070400.24200001,573.5
13070506.24200001,573.5
13070605.24200001,573.5
13070717.24200001,573.5
13070821.24200001,573.5
13070916.24200001,573.5
13071024.24200001,573.5
13071127.24200001,573.5
13071232.24200001,573.5
13071437.24200001,573.5
13071855.24200001,573.5
13071869.24200001,573.5
13071965.24200001,573.5
13071974.24200001,573.5
13072173.24200001,573.5
13072391.24200001,573.5
13072486.24200001,573.5
13072697.24200001,573.5
13072710.24200001,573.5
13072909.24200001,573.5
13073015.24200001,573.5
13073219.24200001,573.5
13073326.24200001,573.5
13073534.24200001,573.5
13073748.24200001,573.5
13073849.24200001,573.5
13073959.24200001,573.5
13074062.24200001,573.5
13074160.24200001,573.5
13074176.24200001,573.5
13074273.24200001,573.5
13074371.24200001,573.5
13074475.24200001,573.5
13123536.24200001,344.1
13123645.24200001,458.8
13123847.24200001,573.5
13124055.24200001,458.8
13124165.24200001,573.5
13124364.24200001,458.8
13124375.24200001,458.8
13124472.24200001,458.8
13124576.24200001,458.8
13124680.24200001,344.1
13124789.24200001,458.8
13124991.24200001,412.9
13125002.24200001,344.1
13125245.24200001,573.5
13125352.24200001,458.8
13125554.24200001,458.8
13125937.24200001,458.8
13126039.24200001,412.9
13126153.24200001,344.1
13126355.24200001,458.8
13126455.24200001,573.5
13126565.24200001,458.8
13126770.24200001,458.8
13126879.24200001,344.1
13126986.24200001,573.5
13127413.24200001,458.8
13127616.24200001,458.8
13127863.24200001,458.8
13127958.24200001,458.8
13128223.24200001,458.8
13128241.24200001,458.8
13128460.24200001,344.1
13128863.24200001,458.8
13128876.24200001,458.8
13128977.24200001,458.8
13129386.24200001,458.8
13129505.24200001,458.8
13129699.24200001,458.8
13130126.24200001,458.8
13130330.24200001,458.8
13130478.24200001,458.8
13130578.24200001,458.8
13130985.24200001,458.8
13131162.24200001,458.8
13131369.24200001,458.8
13131472.24200001,458.8
13131681.24200001,458.8
13131787.24200001,458.8
13131994.24200001,458.8
13132103.24200001,458.8
13132314.24200001,458.8
13132511.24200001,458.8
13132615.24200001,458.8
13132718.24200001,458.8
13132834.24200001,458.8
13133032.24200001,458.8
13133042.24200001,573.5
13133150.24200001,458.8
13183549.24200001,573.5
13183762.24200001,573.5
13183863.24200001,573.5
13183873.24200001,573.5
13183974.24200001,573.5
13184182.24200001,573.5
13184282.24200001,573.5
13184390.24200001,573.5
13184492.24200001,573.5
13184708.24200001,573.5
13184821.24200001,573.5
13185236.24200001,573.5
13185333.24200001,573.5
13185344.24200001,573.5
13185450.24200001,573.5
13185549.24200001,573.5
13185753.24200001,573.5
13185855.24200001,573.5
13185865.24200001,573.5
13186063.24200001,573.5
13186169.24200001,573.5
13186483.24200001,573.5
13186802.24200001,573.5
13186904.24200001,573.5
13187014.24200001,573.5
13187122.24200001,573.5
13187225.24200001,573.5
13187328.24200001,573.5
13187424.24200001,573.5
13187851.24200001,573.5
13187968.24200001,573.5
13188064.24200001,573.5
13188161.24200001,573.5
13188474.24200001,573.5
13188485.24200001,573.5
13188577.24200001,573.5
13188681.24200001,573.5
13188784.24200001,573.5
13188993.24200001,573.5
13189004.24200001,573.5
13189107.24200001,573.5
13189306.24200001,573.5
13189315.24200001,573.5
13189420.24200001,573.5
13189531.24200001,573.5
13189628.24200001,573.5
13189833.24200001,573.5
13189844.24200001,573.5
13189950.24200001,573.5
13190050.24200001,573.5
13190060.24200001,573.5
13190260.24200001,573.5
13190364.24200001,573.5
13190578.24200001,573.5
13190670.24200001,573.5
13190780.24200001,573.5
13190885.24200001,573.5
13191089.24200001,573.5
13191194.24200001,573.5
13191204.24200001,573.5
13191507.24200001,573.5
13191612.24200001,573.5
13191930.24200001,573.5
13192030.24200001,573.5
13192451.24200001,573.5
13192465.24200001,573.5
13192703.24200001,573.5
13192974.24200001,573.5
13193083.24200001,573.5
13193192.24200001,573.5
13193289.24200001,573.5
13193301.24200001,573.5
13193395.24200001,573.5
13252168.24200001,458.8
13252180.24200001,458.8
13252284.24200001,458.8
13252385.24200001,412.9
13252486.24200001,458.8
13252591.24200001,458.8
13252695.24200001,458.8
13252798.24200001,573.5
13252901.24200001,412.9
13253006.24200001,412.9
13253110.24200001,412.9
13253217.24200001,516.2
